SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,POPESTIMATE2011,BIRTHS2010,DEATHS2010
50,3,7,40,71,Oklahoma,Kay County,46562,45816,155,103
50,3,7,40,73,Oklahoma,Kingfisher County,15034,15113,54,42
50,3,7,40,75,Oklahoma,Kiowa County,9446,9405,24,15
50,3,7,40,77,Oklahoma,Latimer County,11154,11115,30,13
50,3,7,40,79,Oklahoma,Le Flore County,50384,50239,116,86
50,3,7,40,81,Oklahoma,Lincoln County,34273,34321,102,52
50,3,7,40,83,Oklahoma,Logan County,41848,43101,128,104
50,3,7,40,85,Oklahoma,Love County,9423,9389,27,46
50,3,7,40,87,Oklahoma,McClain County,34506,35152,111,56
50,3,7,40,89,Oklahoma,McCurtain County,33151,33246,101,62
50,3,7,40,91,Oklahoma,McIntosh County,20252,20304,50,93
50,3,7,40,93,Oklahoma,Major County,7527,7621,28,13
50,3,7,40,95,Oklahoma,Marshall County,15840,15892,30,63
50,3,7,40,97,Oklahoma,Mayes County,41259,41284,131,77
50,3,7,40,99,Oklahoma,Murray County,13488,13608,38,34
50,3,7,40,101,Oklahoma,Muskogee County,70990,70726,243,159
50,3,7,40,103,Oklahoma,Noble County,11561,11554,45,38
50,3,7,40,105,Oklahoma,Nowata County,10536,10620,26,26
50,3,7,40,107,Oklahoma,Okfuskee County,12191,12296,46,29
50,3,7,40,109,Oklahoma,Oklahoma County,718633,730044,3091,1583
50,3,7,40,111,Oklahoma,Okmulgee County,40069,39815,136,161
50,3,7,40,113,Oklahoma,Osage County,47472,48331,114,74
50,3,7,40,115,Oklahoma,Ottawa County,31848,31901,94,66
50,3,7,40,117,Oklahoma,Pawnee County,16577,16786,53,41
50,3,7,40,119,Oklahoma,Payne County,77350,77970,215,129
50,3,7,40,121,Oklahoma,Pittsburg County,45837,45628,121,157
50,3,7,40,123,Oklahoma,Pontotoc County,37492,37719,143,65
50,3,7,40,125,Oklahoma,Pottawatomie County,69442,70145,250,180
50,3,7,40,127,Oklahoma,Pushmataha County,11572,11393,27,20
50,3,7,40,129,Oklahoma,Roger Mills County,3647,3803,18,18
50,3,7,40,131,Oklahoma,Rogers County,86905,87735,245,205
50,3,7,40,133,Oklahoma,Seminole County,25482,25489,84,60
50,3,7,40,135,Oklahoma,Sequoyah County,42391,42021,56,59
50,3,7,40,137,Oklahoma,Stephens County,45048,45127,144,117
50,3,7,40,139,Oklahoma,Texas County,20640,21190,72,19
50,3,7,40,141,Oklahoma,Tillman County,7992,7985,25,11
50,3,7,40,143,Oklahoma,Tulsa County,603403,608701,2399,1321
50,3,7,40,145,Oklahoma,Wagoner County,73085,74088,237,104
50,3,7,40,147,Oklahoma,Washington County,50976,51522,160,119
50,3,7,40,149,Oklahoma,Washita County,11629,11622,39,49
50,3,7,40,151,Oklahoma,Woods County,8878,8765,24,16
50,3,7,40,153,Oklahoma,Woodward County,20081,20078,65,25
40,4,9,41,0,Oregon,Oregon,3831074,3868509,11877,7774
50,4,9,41,1,Oregon,Baker County,16134,16059,44,42
50,4,9,41,3,Oregon,Benton County,85579,86025,196,100
50,4,9,41,5,Oregon,Clackamas County,375992,379670,1017,723
50,4,9,41,7,Oregon,Clatsop County,37039,37210,118,74
50,4,9,41,9,Oregon,Columbia County,49351,49378,126,74
50,4,9,41,11,Oregon,Coos County,63043,62814,169,237
50,4,9,41,13,Oregon,Crook County,20978,20679,56,39
50,4,9,41,15,Oregon,Curry County,22364,22453,51,78
50,4,9,41,17,Oregon,Deschutes County,157733,159765,426,372
50,4,9,41,19,Oregon,Douglas County,107667,107273,263,361
50,4,9,41,21,Oregon,Gilliam County,1871,1949,6,0
50,4,9,41,23,Oregon,Grant County,7445,7412,18,15
50,4,9,41,25,Oregon,Harney County,7422,7375,28,33
50,4,9,41,27,Oregon,Hood River County,22346,22431,66,19
50,4,9,41,29,Oregon,Jackson County,203206,204761,573,540
50,4,9,41,31,Oregon,Jefferson County,21720,21701,69,20
50,4,9,41,33,Oregon,Josephine County,82713,82641,215,235
50,4,9,41,35,Oregon,Klamath County,66380,66345,227,206
50,4,9,41,37,Oregon,Lake County,7895,7919,16,17
50,4,9,41,39,Oregon,Lane County,351715,353637,946,730
50,4,9,41,41,Oregon,Lincoln County,46034,45854,112,176
50,4,9,41,43,Oregon,Linn County,116672,118137,386,260
50,4,9,41,45,Oregon,Malheur County,31313,30789,138,54
50,4,9,41,47,Oregon,Marion County,315335,317896,1202,635
50,4,9,41,49,Oregon,Morrow County,11173,11197,39,26
50,4,9,41,51,Oregon,Multnomah County,735334,748145,2492,1316
50,4,9,41,53,Oregon,Polk County,75403,75966,220,176
50,4,9,41,55,Oregon,Sherman County,1765,1732,3,1
50,4,9,41,57,Oregon,Tillamook County,25250,25423,56,78
50,4,9,41,59,Oregon,Umatilla County,75889,76723,299,126
50,4,9,41,61,Oregon,Union County,25748,25887,73,89
50,4,9,41,63,Oregon,Wallowa County,7008,6997,15,21
50,4,9,41,65,Oregon,Wasco County,25213,25246,82,45
50,4,9,41,67,Oregon,Washington County,529710,539860,1868,631
50,4,9,41,69,Oregon,Wheeler County,1441,1418,4,5
50,4,9,41,71,Oregon,Yamhill County,99193,99742,258,220
40,1,2,42,0,Pennsylvania,Pennsylvania,12702379,12745202,36101,30132
50,1,2,42,1,Pennsylvania,Adams County,101407,101657,270,202
50,1,2,42,3,Pennsylvania,Allegheny County,1223348,1227677,3275,3143
50,1,2,42,5,Pennsylvania,Armstrong County,68941,68661,182,219
50,1,2,42,7,Pennsylvania,Beaver County,170539,170375,452,419
50,1,2,42,9,Pennsylvania,Bedford County,49762,49416,114,155
50,1,2,42,11,Pennsylvania,Berks County,411442,412715,1215,842
50,1,2,42,13,Pennsylvania,Blair County,127089,127192,360,387
50,1,2,42,15,Pennsylvania,Bradford County,62622,63034,181,159
50,1,2,42,17,Pennsylvania,Bucks County,625249,626435,1575,1226
50,1,2,42,19,Pennsylvania,Butler County,183862,184761,490,376
50,1,2,42,21,Pennsylvania,Cambria County,143679,142584,375,489
50,1,2,42,23,Pennsylvania,Cameron County,5085,4993,13,18
50,1,2,42,25,Pennsylvania,Carbon County,65249,65129,158,147
50,1,2,42,27,Pennsylvania,Centre County,153990,154976,392,216
50,1,2,42,29,Pennsylvania,Chester County,498886,503702,1421,908
50,1,2,42,31,Pennsylvania,Clarion County,39988,39875,94,110
50,1,2,42,33,Pennsylvania,Clearfield County,81642,81521,198,276
50,1,2,42,35,Pennsylvania,Clinton County,39238,39529,124,115
50,1,2,42,37,Pennsylvania,Columbia County,67295,66930,181,145
50,1,2,42,39,Pennsylvania,Crawford County,88765,88105,266,283
50,1,2,42,41,Pennsylvania,Cumberland County,235406,236912,626,517
50,1,2,42,43,Pennsylvania,Dauphin County,268100,269119,840,565
50,1,2,42,45,Pennsylvania,Delaware County,558979,559075,1692,1353
50,1,2,42,47,Pennsylvania,Elk County,31946,31805,75,121
50,1,2,42,49,Pennsylvania,Erie County,280566,281116,839,547
50,1,2,42,51,Pennsylvania,Fayette County,136606,136049,342,469
50,1,2,42,53,Pennsylvania,Forest County,7716,7738,5,10
50,1,2,42,55,Pennsylvania,Franklin County,149618,151037,511,291
50,1,2,42,57,Pennsylvania,Fulton County,14845,14778,47,18
50,1,2,42,59,Pennsylvania,Greene County,38686,38424,90,145
50,1,2,42,61,Pennsylvania,Huntingdon County,45913,46130,110,114
50,1,2,42,63,Pennsylvania,Indiana County,88880,88565,237,231
50,1,2,42,65,Pennsylvania,Jefferson County,45200,44936,118,187
50,1,2,42,67,Pennsylvania,Juniata County,24636,24916,72,81
50,1,2,42,69,Pennsylvania,Lackawanna County,214437,214581,576,597
50,1,2,42,71,Pennsylvania,Lancaster County,519445,523692,1717,1021
50,1,2,42,73,Pennsylvania,Lawrence County,91108,90326,211,272
50,1,2,42,75,Pennsylvania,Lebanon County,133568,134483,364,381
50,1,2,42,77,Pennsylvania,Lehigh County,349497,353654,1019,843
50,1,2,42,79,Pennsylvania,Luzerne County,320918,321153,829,897
50,1,2,42,81,Pennsylvania,Lycoming County,116111,116697,331,249
50,1,2,42,83,Pennsylvania,McKean County,43450,43199,115,157
50,1,2,42,85,Pennsylvania,Mercer County,116638,116239,310,305
50,1,2,42,87,Pennsylvania,Mifflin County,46682,46791,133,164
50,1,2,42,89,Pennsylvania,Monroe County,169842,169876,371,344
50,1,2,42,91,Pennsylvania,Montgomery County,799874,805575,2277,1726
50,1,2,42,93,Pennsylvania,Montour County,18267,18368,49,38
50,1,2,42,95,Pennsylvania,Northampton County,297735,298291,762,708
50,1,2,42,97,Pennsylvania,Northumberland County,94528,94458,225,309
50,1,2,42,99,Pennsylvania,Perry County,45969,45864,120,83
50,1,2,42,101,Pennsylvania,Philadelphia County,1526006,1539087,5559,3487
50,1,2,42,103,Pennsylvania,Pike County,57369,57526,114,73
50,1,2,42,105,Pennsylvania,Potter County,17457,17453,48,59
50,1,2,42,107,Pennsylvania,Schuylkill County,148289,147616,346,415
50,1,2,42,109,Pennsylvania,Snyder County,39702,39659,101,111
50,1,2,42,111,Pennsylvania,Somerset County,77742,77387,224,172
50,1,2,42,113,Pennsylvania,Sullivan County,6428,6453,13,40
50,1,2,42,115,Pennsylvania,Susquehanna County,43356,43131,117,91
50,1,2,42,117,Pennsylvania,Tioga County,41981,42422,124,85
50,1,2,42,119,Pennsylvania,Union County,44947,45061,92,72
50,1,2,42,121,Pennsylvania,Venango County,54984,54724,160,125
50,1,2,42,123,Pennsylvania,Warren County,41815,41495,99,119
50,1,2,42,125,Pennsylvania,Washington County,207820,208073,478,532
50,1,2,42,127,Pennsylvania,Wayne County,52822,52237,117,147
50,1,2,42,129,Pennsylvania,Westmoreland County,365169,364566,825,982
50,1,2,42,131,Pennsylvania,Wyoming County,28276,28296,81,92
50,1,2,42,133,Pennsylvania,York County,434972,436902,1254,952
40,1,1,44,0,Rhode Island,Rhode Island,1052567,1051856,2875,2335
50,1,1,44,1,Rhode Island,Bristol County,49875,49273,106,145
50,1,1,44,3,Rhode Island,Kent County,166158,165308,407,423
50,1,1,44,5,Rhode Island,Newport County,82888,83005,180,158
50,1,1,44,7,Rhode Island,Providence County,626667,627784,1944,1373
50,1,1,44,9,Rhode Island,Washington County,126979,126486,238,236
40,3,5,45,0,South Carolina,South Carolina,4625364,4672733,14180,9684
50,3,5,45,1,South Carolina,Abbeville County,25417,25105,64,88
50,3,5,45,3,South Carolina,Aiken County,160099,161816,464,393
50,3,5,45,5,South Carolina,Allendale County,10419,10251,20,11
50,3,5,45,7,South Carolina,Anderson County,187126,188531,532,433
50,3,5,45,9,South Carolina,Bamberg County,15987,15867,40,18
50,3,5,45,11,South Carolina,Barnwell County,22621,22402,68,38
50,3,5,45,13,South Carolina,Beaufort County,162233,163957,514,358
50,3,5,45,15,South Carolina,Berkeley County,177843,183680,611,223
50,3,5,45,17,South Carolina,Calhoun County,15175,15172,40,73
50,3,5,45,19,South Carolina,Charleston County,350209,357512,1108,756
50,3,5,45,21,South Carolina,Cherokee County,55342,55604,187,167
50,3,5,45,23,South Carolina,Chester County,33140,32847,97,49
50,3,5,45,25,South Carolina,Chesterfield County,46734,46593,115,138
50,3,5,45,27,South Carolina,Clarendon County,34971,34643,80,64
50,3,5,45,29,South Carolina,Colleton County,38892,38484,112,95
50,3,5,45,31,South Carolina,Darlington County,68681,68238,184,214
50,3,5,45,33,South Carolina,Dillon County,32062,31761,119,135
50,3,5,45,35,South Carolina,Dorchester County,136555,140028,434,175
50,3,5,45,37,South Carolina,Edgefield County,26985,26740,48,18
50,3,5,45,39,South Carolina,Fairfield County,23956,23583,58,100
50,3,5,45,41,South Carolina,Florence County,136885,137476,425,270
50,3,5,45,43,South Carolina,Georgetown County,60158,60155,135,118
50,3,5,45,45,South Carolina,Greenville County,451225,459193,1538,812
50,3,5,45,47,South Carolina,Greenwood County,69661,69820,236,137
50,3,5,45,49,South Carolina,Hampton County,21090,20777,64,28
50,3,5,45,51,South Carolina,Horry County,269291,275390,701,585
50,3,5,45,53,South Carolina,Jasper County,24777,25406,72,73
50,3,5,45,55,South Carolina,Kershaw County,61697,62042,192,195
50,3,5,45,57,South Carolina,Lancaster County,76652,77753,203,130
50,3,5,45,59,South Carolina,Laurens County,66537,66409,203,153
50,3,5,45,61,South Carolina,Lee County,19220,18924,49,18
50,3,5,45,63,South Carolina,Lexington County,262391,266436,887,605
50,3,5,45,65,South Carolina,McCormick County,10233,10051,18,50
50,3,5,45,67,South Carolina,Marion County,33062,32762,113,145
50,3,5,45,69,South Carolina,Marlboro County,28933,28479,78,52
50,3,5,45,71,South Carolina,Newberry County,37508,37518,126,55
50,3,5,45,73,South Carolina,Oconee County,74273,74234,204,226
50,3,5,45,75,South Carolina,Orangeburg County,92501,91721,306,270
50,3,5,45,77,South Carolina,Pickens County,119224,119427,288,253
50,3,5,45,79,South Carolina,Richland County,384504,389621,1213,565
50,3,5,45,81,South Carolina,Saluda County,19875,19864,54,27
50,3,5,45,83,South Carolina,Spartanburg County,284307,286133,901,593
50,3,5,45,85,South Carolina,Sumter County,107456,107355,365,192
50,3,5,45,87,South Carolina,Union County,28961,28651,78,58
50,3,5,45,89,South Carolina,Williamsburg County,34423,34132,93,102
50,3,5,45,91,South Carolina,York County,226073,230190,743,426
40,2,4,46,0,South Dakota,South Dakota,814180,824289,3032,1928
50,2,4,46,3,South Dakota,Aurora County,2710,2714,3,10
50,2,4,46,5,South Dakota,Beadle County,17398,17742,69,65
50,2,4,46,7,South Dakota,Bennett County,3431,3440,21,7
50,2,4,46,9,South Dakota,Bon Homme County,7070,7027,17,25
50,2,4,46,11,South Dakota,Brookings County,31965,32131,94,53
50,2,4,46,13,South Dakota,Brown County,36531,36986,125,83
50,2,4,46,15,South Dakota,Brule County,5255,5325,32,15
50,2,4,46,17,South Dakota,Buffalo County,1912,1976,6,1
50,2,4,46,19,South Dakota,Butte County,10110,10311,30,14
50,2,4,46,21,South Dakota,Campbell County,1466,1413,3,2
50,2,4,46,23,South Dakota,Charles Mix County,9129,9181,35,11
50,2,4,46,25,South Dakota,Clark County,3691,3595,15,8
50,2,4,46,27,South Dakota,Clay County,13864,14032,28,37
50,2,4,46,29,South Dakota,Codington County,27227,27406,93,71
50,2,4,46,31,South Dakota,Corson County,4050,4046,24,18
50,2,4,46,33,South Dakota,Custer County,8216,8338,26,11
50,2,4,46,35,South Dakota,Davison County,19504,19604,61,76
50,2,4,46,37,South Dakota,Day County,5710,5764,17,30
50,2,4,46,39,South Dakota,Deuel County,4364,4372,12,15
50,2,4,46,41,South Dakota,Dewey County,5301,5404,34,21
50,2,4,46,43,South Dakota,Douglas County,3002,2985,5,6
50,2,4,46,45,South Dakota,Edmunds County,4071,4058,10,18
50,2,4,46,47,South Dakota,Fall River County,7094,6974,8,13
50,2,4,46,49,South Dakota,Faulk County,2364,2371,5,5
50,2,4,46,51,South Dakota,Grant County,7356,7252,21,22
50,2,4,46,53,South Dakota,Gregory County,4271,4224,13,14
50,2,4,46,55,South Dakota,Haakon County,1937,1911,8,4
50,2,4,46,57,South Dakota,Hamlin County,5903,5961,29,15
50,2,4,46,59,South Dakota,Hand County,3431,3443,12,15
50,2,4,46,61,South Dakota,Hanson County,3331,3376,8,11
50,2,4,46,63,South Dakota,Harding County,1255,1297,3,4
50,2,4,46,65,South Dakota,Hughes County,17022,17281,51,22
50,2,4,46,67,South Dakota,Hutchinson County,7343,7203,24,38
50,2,4,46,69,South Dakota,Hyde County,1420,1396,3,2
50,2,4,46,71,South Dakota,Jackson County,3031,3173,18,3
50,2,4,46,73,South Dakota,Jerauld County,2071,2066,7,4
50,2,4,46,75,South Dakota,Jones County,1006,1018,1,2
50,2,4,46,77,South Dakota,Kingsbury County,5148,5171,11,27
50,2,4,46,79,South Dakota,Lake County,11200,11605,40,18
50,2,4,46,81,South Dakota,Lawrence County,24097,24335,75,31
50,2,4,46,83,South Dakota,Lincoln County,44828,46778,223,39
50,2,4,46,85,South Dakota,Lyman County,3755,3819,9,4
50,2,4,46,87,South Dakota,McCook County,5618,5569,19,32
50,2,4,46,89,South Dakota,McPherson County,2459,2442,3,4
50,2,4,46,91,South Dakota,Marshall County,4656,4620,14,28
50,2,4,46,93,South Dakota,Meade County,25434,25583,79,25
50,2,4,46,95,South Dakota,Mellette County,2048,2108,5,17
50,2,4,46,97,South Dakota,Miner County,2389,2338,3,12
50,2,4,46,99,South Dakota,Minnehaha County,169468,171996,739,352
50,2,4,46,101,South Dakota,Moody County,6486,6488,16,14
50,2,4,46,102,South Dakota,Oglala Lakota County,13586,13911,95,54
50,2,4,46,103,South Dakota,Pennington County,100948,102448,393,233
50,2,4,46,105,South Dakota,Perkins County,2982,3013,15,23
50,2,4,46,107,South Dakota,Potter County,2329,2364,8,3
50,2,4,46,109,South Dakota,Roberts County,10149,10308,37,15
50,2,4,46,111,South Dakota,Sanborn County,2355,2361,5,4
50,2,4,46,115,South Dakota,Spink County,6415,6503,17,7
50,2,4,46,117,South Dakota,Stanley County,2966,2974,6,9
50,2,4,46,119,South Dakota,Sully County,1373,1389,9,0
50,2,4,46,121,South Dakota,Todd County,9612,9869,65,37
50,2,4,46,123,South Dakota,Tripp County,5644,5604,13,13
50,2,4,46,125,South Dakota,Turner County,8347,8371,26,28
50,2,4,46,127,South Dakota,Union County,14399,14611,51,36
50,2,4,46,129,South Dakota,Walworth County,5438,5571,15,23
50,2,4,46,135,South Dakota,Yankton County,22438,22506,55,67
50,2,4,46,137,South Dakota,Ziebach County,2801,2838,15,2
40,3,6,47,0,Tennessee,Tennessee,6346105,6398408,19663,14315
50,3,6,47,1,Tennessee,Anderson County,75129,75222,216,194
50,3,6,47,3,Tennessee,Bedford County,45058,45279,159,129
50,3,6,47,5,Tennessee,Benton County,16489,16421,34,44
50,3,6,47,7,Tennessee,Bledsoe County,12876,12837,30,15
50,3,6,47,9,Tennessee,Blount County,123010,123623,298,259
50,3,6,47,11,Tennessee,Bradley County,98963,100009,296,196
50,3,6,47,13,Tennessee,Campbell County,40716,40570,104,94
50,3,6,47,15,Tennessee,Cannon County,13801,13746,36,48
50,3,6,47,17,Tennessee,Carroll County,28522,28569,67,110
50,3,6,47,19,Tennessee,Carter County,57424,57483,128,134
50,3,6,47,21,Tennessee,Cheatham County,39105,39000,104,58
50,3,6,47,23,Tennessee,Chester County,17131,17212,45,19
50,3,6,47,25,Tennessee,Claiborne County,32213,32084,81,115
50,3,6,47,27,Tennessee,Clay County,7861,7819,18,39
50,3,6,47,29,Tennessee,Cocke County,35662,35385,97,107
50,3,6,47,31,Tennessee,Coffee County,52796,52880,159,169
50,3,6,47,33,Tennessee,Crockett County,14586,14556,47,25
50,3,6,47,35,Tennessee,Cumberland County,56053,56604,139,178
50,3,6,47,37,Tennessee,Davidson County,626681,635799,2414,1206
50,3,6,47,39,Tennessee,Decatur County,11757,11683,27,60
50,3,6,47,41,Tennessee,DeKalb County,18723,18795,57,86
50,3,6,47,43,Tennessee,Dickson County,49666,49934,158,150
50,3,6,47,45,Tennessee,Dyer County,38335,38142,116,108
50,3,6,47,47,Tennessee,Fayette County,38413,38526,105,135
50,3,6,47,49,Tennessee,Fentress County,17959,18021,49,84
50,3,6,47,51,Tennessee,Franklin County,41052,40844,79,126
50,3,6,47,53,Tennessee,Gibson County,49683,49855,152,127
50,3,6,47,55,Tennessee,Giles County,29485,29325,73,45
50,3,6,47,57,Tennessee,Grainger County,22657,22722,71,76
50,3,6,47,59,Tennessee,Greene County,68831,68981,169,171
50,3,6,47,61,Tennessee,Grundy County,13703,13628,36,40
50,3,6,47,63,Tennessee,Hamblen County,62544,62826,172,210
50,3,6,47,65,Tennessee,Hamilton County,336463,340918,1078,836
50,3,6,47,67,Tennessee,Hancock County,6819,6711,13,37
50,3,6,47,69,Tennessee,Hardeman County,27253,26842,58,44
50,3,6,47,71,Tennessee,Hardin County,26026,25886,65,43
50,3,6,47,73,Tennessee,Hawkins County,56833,56637,129,125
50,3,6,47,75,Tennessee,Haywood County,18787,18541,65,22
50,3,6,47,77,Tennessee,Henderson County,27769,28032,93,61
50,3,6,47,79,Tennessee,Henry County,32330,32359,102,85
50,3,6,47,81,Tennessee,Hickman County,24690,24350,57,71
50,3,6,47,83,Tennessee,Houston County,8426,8340,23,9
50,3,6,47,85,Tennessee,Humphreys County,18538,18400,53,65
50,3,6,47,87,Tennessee,Jackson County,11638,11490,23,20
50,3,6,47,89,Tennessee,Jefferson County,51407,51927,131,103
50,3,6,47,91,Tennessee,Johnson County,18244,18212,43,27
50,3,6,47,93,Tennessee,Knox County,432226,436530,1277,975
50,3,6,47,95,Tennessee,Lake County,7832,7773,17,25
50,3,6,47,97,Tennessee,Lauderdale County,27815,27680,56,93
50,3,6,47,99,Tennessee,Lawrence County,41869,42073,140,142
50,3,6,47,101,Tennessee,Lewis County,12161,12137,21,17
50,3,6,47,103,Tennessee,Lincoln County,33361,33414,95,148
50,3,6,47,105,Tennessee,Loudon County,48556,49088,117,152
50,3,6,47,107,Tennessee,McMinn County,52266,52358,105,171
50,3,6,47,109,Tennessee,McNairy County,26075,26040,73,111
50,3,6,47,111,Tennessee,Macon County,22248,22466,74,87
50,3,6,47,113,Tennessee,Madison County,98294,98010,297,270
50,3,6,47,115,Tennessee,Marion County,28237,28084,69,100
50,3,6,47,117,Tennessee,Marshall County,30617,30904,94,51
50,3,6,47,119,Tennessee,Maury County,80956,81448,312,155
50,3,6,47,121,Tennessee,Meigs County,11753,11667,35,25
50,3,6,47,123,Tennessee,Monroe County,44519,44932,131,95
50,3,6,47,125,Tennessee,Montgomery County,172331,176681,774,312
50,3,6,47,127,Tennessee,Moore County,6362,6418,17,28
50,3,6,47,129,Tennessee,Morgan County,21987,22062,55,33
50,3,6,47,131,Tennessee,Obion County,31807,31685,78,64
50,3,6,47,133,Tennessee,Overton County,22083,22177,65,81
50,3,6,47,135,Tennessee,Perry County,7915,7844,31,39
50,3,6,47,137,Tennessee,Pickett County,5077,5135,15,20
50,3,6,47,139,Tennessee,Polk County,16825,16729,32,48
50,3,6,47,141,Tennessee,Putnam County,72321,72905,231,148
50,3,6,47,143,Tennessee,Rhea County,31809,32005,93,58
50,3,6,47,145,Tennessee,Roane County,54181,53820,137,129
50,3,6,47,147,Tennessee,Robertson County,66283,66644,197,191
50,3,6,47,149,Tennessee,Rutherford County,262604,269097,932,326
50,3,6,47,151,Tennessee,Scott County,22228,22110,70,70
50,3,6,47,153,Tennessee,Sequatchie County,14112,14280,40,19
